"curso_academico","cod_universidad","des_universidad","cod_departamento","des_departamento","cod_municipio","des_municipio","cod_campus","des_campus","cod_situacion_departamento","des_situacion_departamento","fecha_desde_situacion_departamento"
"2017-18","010","Universidad Complutense de Madrid","55000689","Estadística e Investigación Operativa II","28115","POZUELO DE ALARCÓN","01002","Somosaguas","3","En proceso de extinción","20171101"
"2017-18","010","Universidad Complutense de Madrid","55000690","Arquitectura de Computadores y Automática","28079","MADRID","01001","Ciudad Universitaria","1","Activo","19000101"
"2017-18","010","Universidad Complutense de Madrid","55000691","Filología Inglesa I","28079","MADRID","01001","Ciudad Universitaria","3","En proceso de extinción","20171101"
"2017-18","010","Universidad Complutense de Madrid","55000692","Filología Inglesa II","28079","MADRID","01001","Ciudad Universitaria","3","En proceso de extinción","20171101"
"2017-18","010","Universidad Complutense de Madrid","55000693","Estadística e Investigación Operativa III","28079","MADRID","01001","Ciudad Universitaria","1","Activo","19000101"
"2017-18","010","Universidad Complutense de Madrid","55000696","Oftalmología y Otorrinolaringología","28079","MADRID","01001","Ciudad Universitaria","3","En proceso de extinción","20171101"
"2017-18","010","Universidad Complutense de Madrid","55000697","Sanidad Animal","28079","MADRID","01001","Ciudad Universitaria","1","Activo","19000101"
"2017-18","010","Universidad Complutense de Madrid","55000698","Fisiología - Fisiología Animal II","28079","MADRID","01001","Ciudad Universitaria","3","En proceso de extinción","20171101"
"2017-18","010","Universidad Complutense de Madrid","55000699","Zoología y Antropología Física","28079","MADRID","01001","Ciudad Universitaria","3","En proceso de extinción","20171101"
"2017-18","010","Universidad Complutense de Madrid","55000700","Medicina y Cirugía Animal","28079","MADRID","01001","Ciudad Universitaria","1","Activo","19000101"
"2017-18","010","Universidad Complutense de Madrid","55000701","Nutrición, Bromatología y Tecnología de los Alimentos","28079","MADRID","01001","Ciudad Universitaria","3","En proceso de extinción","20171101"
"2017-18","010","Universidad Complutense de Madrid","55000702","Lengua Española y Teoría de la Literatura y Literatura Comparada","28079","MADRID","01001","Ciudad Universitaria","3","En proceso de extinción","20171101"
"2017-18","010","Universidad Complutense de Madrid","55000703","Óptica II","28079","MADRID","01001","Ciudad Universitaria","1","Activo","19000101"
"2017-18","010","Universidad Complutense de Madrid","55000704","Sistemas Informáticos y Computación","28079","MADRID","01001","Ciudad Universitaria","1","Activo","19000101"
"2017-18","010","Universidad Complutense de Madrid","55000705","Ingeniería de Software e Inteligencia Artificial","28079","MADRID","01001","Ciudad Universitaria","1","Activo","19000101"
"2017-18","010","Universidad Complutense de Madrid","55000706","Musicología","28079","MADRID","01001","Ciudad Universitaria","1","Activo","19000101"
"2017-18","010","Universidad Complutense de Madrid","55003737","Anatomía y Embriología Humanas","28079","MADRID","01001","Ciudad Universitaria","3","En proceso de extinción","20171101"
"2017-18","010","Universidad Complutense de Madrid","55003870","Historia de la Filosofía, Estética y Teoría del Conocimiento","28079","MADRID","01001","Ciudad Universitaria","3","En proceso de extinción","20171101"
"2017-18","010","Universidad Complutense de Madrid","55004055","Escultura y Formación Artística","28079","MADRID","01001","Ciudad Universitaria","1","Activo","20171101"
"2017-18","010","Universidad Complutense de Madrid","55004056","Biodiversidad, Ecología y Evolución","28079","MADRID","01001","Ciudad Universitaria","1","Activo","20171101"
"2017-18","010","Universidad Complutense de Madrid","55004057","Fisiología, Genética y Microbiología","28079","MADRID","01001","Ciudad Universitaria","1","Activo","20171101"
"2017-18","010","Universidad Complutense de Madrid","55004058","Economía Aplicada, Estructura e Historia ","28115","POZUELO DE ALARCÓN","01002","Somosaguas","1","Activo","20171101"
"2017-18","010","Universidad Complutense de Madrid","55004059","Administración Financiera y Contabilidad","28115","POZUELO DE ALARCÓN","01002","Somosaguas","1","Activo","20171101"
"2017-18","010","Universidad Complutense de Madrid","55004060","Economía Financiera y Métodos de Decisión","28115","POZUELO DE ALARCÓN","01002","Somosaguas","1","Activo","20171101"
"2017-18","010","Universidad Complutense de Madrid","55004061","Análisis Económico y Economía Cuantitativa ","28115","POZUELO DE ALARCÓN","01002","Somosaguas","1","Activo","20171101"
"2017-18","010","Universidad Complutense de Madrid","55004062","Organización de Empresas y Marketing ","28115","POZUELO DE ALARCÓN","01002","Somosaguas","1","Activo","20171101"
"2017-18","010","Universidad Complutense de Madrid","55004063","Economía Aplicada, Pública y Política","28115","POZUELO DE ALARCÓN","01002","Somosaguas","1","Activo","20171101"
"2017-18","010","Universidad Complutense de Madrid","55004064","Física de la Tierra, Astronomía y Astrofísica","28079","MADRID","01001","Ciudad Universitaria","1","Activo","20171101"
"2017-18","010","Universidad Complutense de Madrid","55004065","Física Teórica","28079","MADRID","01001","Ciudad Universitaria","1","Activo","20171101"
"2017-18","010","Universidad Complutense de Madrid","55004066","Estructura de la Materia, Física Térmica y Electrónica","28079","MADRID","01001","Ciudad Universitaria","1","Activo","20171101"
"2017-18","010","Universidad Complutense de Madrid","55004067","Periodismo y Comunicación Global","28079","MADRID","01001","Ciudad Universitaria","1","Activo","20171101"
"2017-18","010","Universidad Complutense de Madrid","55004068","Periodismo y Nuevos Medios","28079","MADRID","01001","Ciudad Universitaria","1","Activo","20171101"
"2017-18","010","Universidad Complutense de Madrid","55004069","Derecho Romano e Historia del Derecho ","28079","MADRID","01001","Ciudad Universitaria","1","Activo","20171101"
"2017-18","010","Universidad Complutense de Madrid","55004070","Derecho Internacional, Derecho Eclesiástico y Filosofía del Derecho","28079","MADRID","01001","Ciudad Universitaria","1","Activo","20171101"
"2017-18","010","Universidad Complutense de Madrid","55004071","Derecho Mercantil, Financiero y Tributario","28079","MADRID","01001","Ciudad Universitaria","1","Activo","20171101"
"2017-18","010","Universidad Complutense de Madrid","55004072","Derecho Procesal y Derecho Penal","28079","MADRID","01001","Ciudad Universitaria","1","Activo","20171101"
"2017-18","010","Universidad Complutense de Madrid","55004073","Didáctica y Teoría de la Educación","28079","MADRID","01001","Ciudad Universitaria","1","Activo","20171101"
"2017-18","010","Universidad Complutense de Madrid","55004074","Métodos de Investigación y Diagnóstico en Educación  Psicología Evolutiva y de la Educación","28079","MADRID","01001","Ciudad Universitaria","1","Activo","20171101"
"2017-18","010","Universidad Complutense de Madrid","55004075","Didáctica de las Lenguas, Artes y Educación Física","28079","MADRID","01001","Ciudad Universitaria","1","Activo","20171101"
"2017-18","010","Universidad Complutense de Madrid","55004076","Didáctica de las Ciencias Experimentales, Ciencias Sociales y Matemáticas","28079","MADRID","01001","Ciudad Universitaria","1","Activo","20171101"
"2017-18","010","Universidad Complutense de Madrid","55004077","Nutrición, Bromatología, Higiene y Seguridad Alimentaria","28079","MADRID","01001","Ciudad Universitaria","1","Activo","20171101"
"2017-18","010","Universidad Complutense de Madrid","55004078","Química en Ciencias Farmacéuticas","28079","MADRID","01001","Ciudad Universitaria","1","Activo","20171101"
"2017-18","010","Universidad Complutense de Madrid","55004079","Microbiología y Parasitología","28079","MADRID","01001","Ciudad Universitaria","1","Activo","20171101"
"2017-18","010","Universidad Complutense de Madrid","55004080","Farmacología, Farmacognosia y Biología Vegetal ","28079","MADRID","01001","Ciudad Universitaria","1","Activo","20171101"
"2017-18","010","Universidad Complutense de Madrid","55004081","Farmacia y Tecnología Farmacéutica y Tecnología de los Alimentos","28079","MADRID","01001","Ciudad Universitaria","1","Activo","20171101"
"2017-18","010","Universidad Complutense de Madrid","55004082","Estudios Ingleses: Lingüística y Literatura","28079","MADRID","01001","Ciudad Universitaria","1","Activo","20171101"
"2017-18","010","Universidad Complutense de Madrid","55004083","Filología Clásica","28079","MADRID","01001","Ciudad Universitaria","1","Activo","20171101"
"2017-18","010","Universidad Complutense de Madrid","55004084","Lengua Española y Teoría de la Literatura y Literatura Comparada","28079","MADRID","01001","Ciudad Universitaria","1","Activo","20171101"
"2017-18","010","Universidad Complutense de Madrid","55004085","Literatura Española, Literatura Hispanoamericana y Bibliografía Literaria","28079","MADRID","01001","Ciudad Universitaria","1","Activo","20171101"
"2017-18","010","Universidad Complutense de Madrid","55004086","Estudios franceses, italianos, portugueses, gallegos, catalanes. Filología Románica. Traducción e Interpretación","28079","MADRID","01001","Ciudad Universitaria","1","Activo","20171101"
"2017-18","010","Universidad Complutense de Madrid","55004087","Filología Alemana y Filología Eslava.","28079","MADRID","01001","Ciudad Universitaria","1","Activo","20171101"
"2017-18","010","Universidad Complutense de Madrid","55004088","Lingüística general, estudios árabes, hebreos y de Asia Oriental","28079","MADRID","01001","Ciudad Universitaria","1","Activo","20171101"
"2017-18","010","Universidad Complutense de Madrid","55004089","Historia de la Filosofía, Estética y Filosofía Moral","28079","MADRID","01001","Ciudad Universitaria","1","Activo","20171101"
"2017-18","010","Universidad Complutense de Madrid","55004090","Lógica y Filosofía Teórica","28079","MADRID","01001","Ciudad Universitaria","1","Activo","20171101"
"2017-18","010","Universidad Complutense de Madrid","55004091","Historia del Arte","28079","MADRID","01001","Ciudad Universitaria","1","Activo","20171101"
"2017-18","010","Universidad Complutense de Madrid","55004092","Historia Moderna y de Historia Contemporánea","28079","MADRID","01001","Ciudad Universitaria","1","Activo","20171101"
"2017-18","010","Universidad Complutense de Madrid","55004093","Geografía","28079","MADRID","01001","Ciudad Universitaria","1","Activo","20171101"
"2017-18","010","Universidad Complutense de Madrid","55004094","Prehistoria, Historia Antigua y Arqueología","28079","MADRID","01001","Ciudad Universitaria","1","Activo","20171101"
"2017-18","010","Universidad Complutense de Madrid","55004095","Historia y Antropología de América, Ciencias y Técnicas Historiográficas e Historia Medieval","28079","MADRID","01001","Ciudad Universitaria","1","Activo","20171101"
"2017-18","010","Universidad Complutense de Madrid","55004096","Petrología, Mineralogía, Cristalografía y Geoquímica","28079","MADRID","01001","Ciudad Universitaria","1","Activo","20171101"
"2017-18","010","Universidad Complutense de Madrid","55004097","Geodinámica, Estratigrafía y Paleontología","28079","MADRID","01001","Ciudad Universitaria","1","Activo","20171101"
"2017-18","010","Universidad Complutense de Madrid","55004098","Álgebra, Geometría y Topología","28079","MADRID","01001","Ciudad Universitaria","1","Activo","20171101"
"2017-18","010","Universidad Complutense de Madrid","55004099","Análisis y Matemática Aplicada","28079","MADRID","01001","Ciudad Universitaria","1","Activo","20171101"
"2017-18","010","Universidad Complutense de Madrid","55004100","Radiología, Rehabilitación y Fisioterapia","28079","MADRID","01001","Ciudad Universitaria","1","Activo","20171101"
"2017-18","010","Universidad Complutense de Madrid","55004101","Anatomía y Embriología Humanas y Veterinarias","28079","MADRID","01001","Ciudad Universitaria","1","Activo","20171101"
"2017-18","010","Universidad Complutense de Madrid","55004102","Medicina Legal, Psiquiatría y Anatomía Patológica ","28079","MADRID","01001","Ciudad Universitaria","1","Activo","20171101"
"2017-18","010","Universidad Complutense de Madrid","55004103","Inmunología, Oftalmología y Otorrinolaringología","28079","MADRID","01001","Ciudad Universitaria","1","Activo","20171101"
"2017-18","010","Universidad Complutense de Madrid","55004104","Salud Pública y Materno Infantil","28079","MADRID","01001","Ciudad Universitaria","1","Activo","20171101"
"2017-18","010","Universidad Complutense de Madrid","55004105","Fisiología","28079","MADRID","01001","Ciudad Universitaria","1","Activo","20171101"
"2017-18","010","Universidad Complutense de Madrid","55004106","Biología Celular","28079","MADRID","01001","Ciudad Universitaria","1","Activo","20171101"
"2017-18","010","Universidad Complutense de Madrid","55004107","Farmacología y Toxicología","28079","MADRID","01001","Ciudad Universitaria","1","Activo","20171101"
"2017-18","010","Universidad Complutense de Madrid","55004108","Odontología Conservadora y Prótesis Bucofacial","28079","MADRID","01001","Ciudad Universitaria","1","Activo","20171101"
"2017-18","010","Universidad Complutense de Madrid","55004109","Especialidades Clínicas Odontológicas","28079","MADRID","01001","Ciudad Universitaria","1","Activo","20171101"
"2017-18","010","Universidad Complutense de Madrid","55004110","Ciencia Política y de la Administración","28115","POZUELO DE ALARCÓN","01002","Somosaguas","1","Activo","20171101"
"2017-18","010","Universidad Complutense de Madrid","55004111","Historia, Teorías y Geografía Políticas","28115","POZUELO DE ALARCÓN","01002","Somosaguas","1","Activo","20171101"
"2017-18","010","Universidad Complutense de Madrid","55004112","Antropología Social y Psicología Social","28115","POZUELO DE ALARCÓN","01002","Somosaguas","1","Activo","20171101"
"2017-18","010","Universidad Complutense de Madrid","55004113","Sociología Aplicada","28115","POZUELO DE ALARCÓN","01002","Somosaguas","1","Activo","20171101"
"2017-18","010","Universidad Complutense de Madrid","55004114","Sociología: Metodología y Teoría","28115","POZUELO DE ALARCÓN","01002","Somosaguas","1","Activo","20171101"
"2017-18","010","Universidad Complutense de Madrid","55004115","Derecho Internacional Público y Relaciones Internacionales (Estudios Internacionales)","28115","POZUELO DE ALARCÓN","01002","Somosaguas","1","Activo","20171101"
"2017-18","010","Universidad Complutense de Madrid","55004116","Psicología Experimental, Procesos Psicológicos y Logopedia","28115","POZUELO DE ALARCÓN","01002","Somosaguas","1","Activo","20171101"
"2017-18","010","Universidad Complutense de Madrid","55004117","Psicobiología y Metodología de las Ciencias del Comportamiento","28115","POZUELO DE ALARCÓN","01002","Somosaguas","1","Activo","20171101"
"2017-18","010","Universidad Complutense de Madrid","55004118","Psicología del Trabajo, Psicología Social y Psicología Diferencial","28115","POZUELO DE ALARCÓN","01002","Somosaguas","1","Activo","20171101"
"2017-18","010","Universidad Complutense de Madrid","55004119","Ingeniería Química y de Materiales","28079","MADRID","01001","Ciudad Universitaria","1","Activo","20171101"
"2017-18","010","Universidad Complutense de Madrid","55004120","Bioquímica y Biología Molecular","28079","MADRID","01001","Ciudad Universitaria","1","Activo","20171101"
